URL,Tag,Text
https://docs.dmexpro.com/customer.html,li,Tax ID: Enter the Tax ID.
https://docs.dmexpro.com/customer.html,li,Customer Code: Add a unique customer code. (This code will be utilized in generating reports.)
https://docs.dmexpro.com/customer.html,li,Status: [Dropdown] (Mandatory) select the Status.
https://docs.dmexpro.com/customer.html,li,Bank: [Dropdown] Select the bank from the list.
https://docs.dmexpro.com/customer.html,li,"If TCS Applicable: [Dropdown] (Mandatory) This Field allows selection of ""Yes"" or ""No"" only."
https://docs.dmexpro.com/customer.html,li,"If Yes ('Yes'): The Field will be visible on the Invoice screen, indicating that TCS is applicable for the invoice."
https://docs.dmexpro.com/customer.html,li,If No ('No'): The Field will not be visible on the Invoice screen..
https://docs.dmexpro.com/customer.html,li,"Important Note: All fields with a (*) are mandatory, so remember to fill them all."
https://docs.dmexpro.com/customer.html,p,Step 4:Save or Clear
https://docs.dmexpro.com/customer.html,li,"Save: To retain the information, select ""Submit."" This action will include the customer with the provided details. After saving, the entry will be added and the screen will transition to the editing mode -> Refer 1.1.1.3(Edit customer)"
https://docs.dmexpro.com/customer.html,li,"To Start Over: Click the ""Clear"" button if you wish to erase all information and begin anew. Please note that once this button is clicked, the entered information will not be saved."
https://docs.dmexpro.com/customer.html,p,Step 5:Going Back
https://docs.dmexpro.com/customer.html,li,"If you change your mind and don't want to add a customer, click ""Cancel."" This takes you back to the Customer Search page."
https://docs.dmexpro.com/customer.html,h4,1.2 SEARCH CUSTOMER
https://docs.dmexpro.com/customer.html,h3,Search a Customer - Step-by-Step
https://docs.dmexpro.com/customer.html,p,Step 1:Start Searching
https://docs.dmexpro.com/customer.html,p,"On the Customer Search page, you can search in different ways:"
https://docs.dmexpro.com/customer.html,li,By Name: Type the customer name.
https://docs.dmexpro.com/customer.html,li,By Code: Type the customer code.
https://docs.dmexpro.com/customer.html,li,"For All: If you don't have a specific name or code, just click ""Search"" to see all customers."
https://docs.dmexpro.com/customer.html,p,Step 2:See the Results
https://docs.dmexpro.com/customer.html,p,"After clicking ""Search,"" you'll see results:"
https://docs.dmexpro.com/customer.html,li,"If you search by name or code, you'll find the matching customer(s)."
https://docs.dmexpro.com/customer.html,li,"If you didn't search, you'll see a list of all customers."
https://docs.dmexpro.com/customer.html,h4,1.3 EDIT CUSTOMER
https://docs.dmexpro.com/customer.html,h3,Edit a Customer - Step-by-Step
https://docs.dmexpro.com/customer.html,p,Step 1:Find Customer Edit
https://docs.dmexpro.com/customer.html,p,Step 2:Start Editing
https://docs.dmexpro.com/customer.html,p,"On the Customer Search, you can edit customers:"
https://docs.dmexpro.com/customer.html,li,By Name or Code: Type the name or code.
https://docs.dmexpro.com/customer.html,li,"Click Search: Press ""Search"" to find the customer you want to edit."
https://docs.dmexpro.com/customer.html,p,Step 3:Edit Details
https://docs.dmexpro.com/customer.html,p,"After clicking ""Search,"" you'll see results:"
https://docs.dmexpro.com/customer.html,li,"Click ""View/Edit"" next to that customer to reach the Edit Customer page."
https://docs.dmexpro.com/customer.html,p,Step 4:Update Info
https://docs.dmexpro.com/customer.html,p,"On the Edit Customer page, you'll see existing details."
https://docs.dmexpro.com/customer.html,li,"Change things like the customer name, type, Tax ID, and code."
https://docs.dmexpro.com/customer.html,p,"That's it! You've learned how to ADD, SEARCH, EDIT a customer using the DMeX app. If you need help, contact the support team."
https://docs.dmexpro.com/mttr-AI-Optimized.html,h2,MTTR & MTBF REPORTS
https://docs.dmexpro.com/mttr-AI-Optimized.html,h3,Before You Begin
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,"To get started, ensure you have your username and password ready"
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,"Once logged in, you will land on the welcome screen"
https://docs.dmexpro.com/mttr-AI-Optimized.html,p,"Note: This screen is designed to help users generate and analyze MTTR & MTBF reports using filter options,
            enhancing the ability to quickly obtain accurate maintenance insights."
https://docs.dmexpro.com/mttr-AI-Optimized.html,h3,1.1 SEARCH FOR MTTR & MTBF REPORTS:
https://docs.dmexpro.com/mttr-AI-Optimized.html,h4,Step 1: ACCESS THE MTTR & MTBF REPORT SECTION
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,"Navigate to the main menu and click on""Maintenance""."
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,"Go to""Reports""and select""MTTR & MTBF Report""."
https://docs.dmexpro.com/mttr-AI-Optimized.html,h4,Step 2: UNDERSTANDING THE SEARCH FIELDS
https://docs.dmexpro.com/mttr-AI-Optimized.html,p,The search screen allows users to generate reports by applying filters. Below is a description of each field:
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,"Report From Date:Specifies the start date for the report range.The default is the first day of the current month, but users can modify it as needed."
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,"The default is the first day of the current month, but users can modify it as needed."
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,"Report To Date:Specifies the end date for the report range.The default is the current date, but users can modify it as needed."
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,"The default is the current date, but users can modify it as needed."
https://docs.dmexpro.com/mttr-AI-Optimized.html,p,Using these filters effectively allows users to customize the report based on their specific needs.
https://docs.dmexpro.com/mttr-AI-Optimized.html,h4,STEP 3: START SEARCHING
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,"Mandatory Fields:Ensure thatReport From DateandReport To Dateare filled in, as
            they are mandatory fields. Additional filters can be applied based on specific
            requirements. Once all necessary inputs are provided, click onâSearchâto generate the report."
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,"Filter Application:Clicking onâSearchâwill fetch the MTTR & MTBF Reports based on the selected filters, enabling users to quickly narrow down data according to their needs."
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,"Clear Functionality:SelectingâClearâwill reset all the applied filters to their default
                     values, ensuring a clean slate for a new search"
https://docs.dmexpro.com/mttr-AI-Optimized.html,h4,Step 4: UNDERSTANDING THE SEARCH RESULTS TABLE
https://docs.dmexpro.com/mttr-AI-Optimized.html,p,The MTTR & MTBF Report Search Results Table displays detailed records based on the applied filters. Below is an explanation of each column:
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,Machine:Lists the machine names.
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,Available Hours:Total available hours in the selected date range.
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,Total Downtime:Total downtime recorded during the period.
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,Total Uptime:Calculated as Available Hours minus Total Downtime.
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,No. of Breakdowns:Breakdown count for the period.
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,MTBF (Mean Time Between Failures):MTBF value for the selected range.
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,MTBF in Days:MTBF expressed in days.
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,MTTR (Mean Time to Repair):MTTR value for the selected range.
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,Utility:Overall machine utility percentage.
https://docs.dmexpro.com/mttr-AI-Optimized.html,h4,STEP 5:Additional Feature of the Table
https://docs.dmexpro.com/mttr-AI-Optimized.html,li,"Excel Export:TheâExport as Excel""button allows users to export the current data into an Excel file. 
                This feature enables users to further analyze or share the report outside of the application"
https://docs.dmexpro.com/mttr-AI-Optimized.html,p,"By providing these structured results with additional feature like Excel Export, 
        the table enhances user compatibility and ensures efficient analysis"
https://docs.dmexpro.com/mttr-AI-Optimized.html,p,That's It !!Youâve successfully learned how to Search for MTTR & MTBF Report based on filters using the DMeX app.
https://docs.dmexpro.com/mttr-AI-Optimized.html,p,"For further assistance, please contact the Support Team"
https://docs.dmexpro.com/invoice.html,h2,Add/Edit Invoice
https://docs.dmexpro.com/invoice.html,h3,Before You Begin
https://docs.dmexpro.com/invoice.html,li,"To get started, make sure you have your username and password ready."
https://docs.dmexpro.com/invoice.html,li,"Once you log in, you will land on the welcome screen."
https://docs.dmexpro.com/invoice.html,h4,PREREQUISITE INVOICE:
https://docs.dmexpro.com/invoice.html,li,"Certainly, before creating a invoice, it's a good practice to ensure that all the relevant details have been entered or updated. These details typically include information about the customer, plant, part, sales order  and any other relevant data. Here's a checklist of the details you should verify before adding a Invoice:"
https://docs.dmexpro.com/invoice.html,li,"Updating/Adding master screens like customer, plant, part, sales order before adding an invoice is crucial for maintaining accurate and effective sales order processes. Each of these elements plays a role in ensuring that the invoice contains correct and up-to-date information."
https://docs.dmexpro.com/invoice.html,li,"Customer Master:Keeping customer information current helps in selecting the right customer for the purchase order. This includes contact details, payment terms, and any other relevant information necessary for communication and coordination."
https://docs.dmexpro.com/invoice.html,li,"Plant Master:Keeping current plant information of the respective customer helps in selecting the right plant for the purchase order. This includes the delivery and billing address, buyer details, delivery terms, and payment terms which are necessary for communication and coordination."
https://docs.dmexpro.com/invoice.html,li,"Part Master:The part components for which the purchase order is been placed. Ensuring that the master data for the part  is current helps in selecting the right components for the order, preventing delays or errors caused by outdated information."
https://docs.dmexpro.com/invoice.html,li,Sales Order:The Sales Order with line items of  appropriate data should present to raise an error free and accurate Invoice.
https://docs.dmexpro.com/invoice.html,li,"Bank Master:Maintaining accurate and up-to-date bank information is crucial for selecting the correct bank when generating invoices. This information should include essential details such as the IFSC code, account number, and Swift code to ensure precision and efficiency in financial transactions."
https://docs.dmexpro.com/invoice.html,li,"Place Master:Keeping current place information of the respective type helps in selecting the right place of supply , country of origin for the invoice."
https://docs.dmexpro.com/invoice.html,li,Master Category:Maintaining accurate information for the respective category is crucial for selecting the options when generating invoices.
https://docs.dmexpro.com/invoice.html,li,"By Updating these master screens and sales orders before creating an invoice, you ensure that the invoice process is efficient, accurate, and free from errors."
https://docs.dmexpro.com/invoice.html,h4,Additional Info:
https://docs.dmexpro.com/invoice.html,li,Customer Information:
https://docs.dmexpro.com/invoice.html,li,"Customer name, plant details, and address"
https://docs.dmexpro.com/invoice.html,li,"Payment terms , delivery terms and conditions"
https://docs.dmexpro.com/invoice.html,li,Price Information:
https://docs.dmexpro.com/invoice.html,li,Confirm that the prices for the part are up-to-date  and accurate.
https://docs.dmexpro.com/invoice.html,li,Check if the type of the part correctly selected.
https://docs.dmexpro.com/invoice.html,li,Sales Order:
https://docs.dmexpro.com/invoice.html,li,Verify that the details of the sales order required are accurate and are up-to-date.
https://docs.dmexpro.com/invoice.html,li,Internal Validation:
https://docs.dmexpro.com/invoice.html,li,Confirm that the PO aligns with the organization's sales policies and guidelines.
https://docs.dmexpro.com/invoice.html,li,Check for any duplicate POs to avoid unnecessary orders.
https://docs.dmexpro.com/invoice.html,li,Dates and Deadlines:
https://docs.dmexpro.com/invoice.html,li,Verify delivery or completion dates to ensure they align with project timelines .
https://docs.dmexpro.com/invoice.html,li,Communication:
https://docs.dmexpro.com/invoice.html,li,"If there have been any changes or updates to the order, make sure that relevant stakeholders are informed"
https://docs.dmexpro.com/invoice.html,li,"Double-checking these details before creating a purchase order helps to minimize errors, reduce the chances of miscommunication, and ensures that your sales order process is smooth and efficient. It also helps maintain accurate records for future reference and reporting."
https://docs.dmexpro.com/invoice.html,h3,1.1. Add a Invoice - Step-by-Step
https://docs.dmexpro.com/invoice.html,p,Step 1:Reach the Add/Edit Invoice Section
https://docs.dmexpro.com/invoice.html,li,"From the main Side menu, click on ""Sales,"" then go to ""Operations,"" and finally choose ""Add/Edit Invoice"" .This will open the Add/Edit Invoice Search page."
https://docs.dmexpro.com/invoice.html,p,Step 2:Adding a Sales Order
https://docs.dmexpro.com/invoice.html,li,"On the top right of the Add/Edit Invoice Search page, you'll see an ""Add Invoice"" button. Click this button."
https://docs.dmexpro.com/invoice.html,p,Step 3:Fill in details
https://docs.dmexpro.com/invoice.html,li,Customer: [Dropdown] (Mandatory) Choose the customer from the dropdown list. The customer added in the customer screen will be shown as an option.
https://docs.dmexpro.com/invoice.html,li,Plant: [Dropdown] (Mandatory) Select the plant from the list . The plant added for the selected customer will be shown as an option.
https://docs.dmexpro.com/invoice.html,li,Select Part:[Dropdown] Select the part from the list . The part added for the selected customer will be shown as an option.
https://docs.dmexpro.com/invoice.html,p,"Notes:If a specific part is selected, the sales orders raised for that particular part will be displayed in the purchase order (PO) dropdown . However, if no specific part is selected, then the sales orders raised for the customer and plant combination will be shown in the PO dropdown for selection. This provides flexibility in choosing the relevant sales order for creating a corresponding invoice."
https://docs.dmexpro.com/invoice.html,li,"Select PO-Rev No: [Dropdown] (Mandatory) Please choose the purchase order (PO) for which you intend to create an invoice. The dropdown menu will contain values representing a combination of the Sales Order Number and the Sales Order Revision, as provided when the sales order was initially created. This allows for the selection of the specific sales order."
https://docs.dmexpro.com/invoice.html,li,"Click the âPO Submitâ The PO Submit button will  initiate a data search for the Sales Order, which will subsequently populate the Purchase Order Date, Purchase Order Number,Name and Address of delivery (SHIP TO),Name and Address of Recipient (Bill TO), Terms of Delivery, Payment Terms, Buyer, E-Mail, Phone No, Vendor Code/Supplier Code  field in the Invoice Screen.."
https://docs.dmexpro.com/invoice.html,li,"To Start Over: Click the ""Clear"" button if you wish to erase all information and begin a new  invoice for a Sales Order. Please note that once this button is clicked, the selected information and the populated values in the fields will be cleared."
https://docs.dmexpro.com/invoice.html,li,"If you change your mind and don't want to add an invoice, click ""Cancel"" This takes you back to the Invoice Search page."
https://docs.dmexpro.com/invoice.html,li,Invoice Serial Number: [Text Field] (Mandatory) Enter the Invoice Serial number .The entered  Invoice Serial number should be unique.
https://docs.dmexpro.com/invoice.html,li,"Invoice Date: [Date Field] (Mandatory)The current date shall be automatically designated as the invoice date. However, should the need arise for alteration, such adjustments can be made in accordance with the customer's specific request."
https://docs.dmexpro.com/invoice.html,li,GSTIN No: (Mandatory) The GSTIN (Goods and Services Tax Identification Number) is automatically populated in this field when the Add invoice screen is initiated.The value displayed in the field is retrieved from the GSTIN entered in the organization detail screen.
https://docs.dmexpro.com/invoice.html,li,IE Code No: (Mandatory) The IE Code No is automatically populated in this field when the Add invoice screen is initiated.The value displayed in the field is retrieved from the IE Code entered in the organization detail screen.
https://docs.dmexpro.com/invoice.html,li,Transportation Mode: [Dropdown](Mandatory)Select the transportation. The value added against the transportation mode category added in the master category will be shown as an option.
https://docs.dmexpro.com/invoice.html,li,Invoice Type: [Dropdown](Mandatory)Select the Invoice Type. It is a mandatory field
https://docs.dmexpro.com/invoice.html,li,Export: [Dropdown](Mandatory)Select the Export Type.
https://docs.dmexpro.com/invoice.html,li,"Note: If the type is chosen as the export Country of Final Destination,Pre-Carriage by ,Place of Receipt by Pre-Carrier, Vessel / Flight No, Port of Loading, Port of Discharge, Final Destination, Pickup Location,Special Declaration(EX: Rex),Shipperâs Letter of Instruction, Second Special Instruction on Sli Document fields have to be filled.If Country of Final Destination is choosen in plant,then selected country of final destination will be shown."
https://docs.dmexpro.com/invoice.html,li,Date and Time of Supply: [Date](Mandatory) Choose the date of supply.
https://docs.dmexpro.com/invoice.html,li,Name and Address of delivery (SHIP TO): [Text Field](Mandatory) The Name and address of delivery is automatically populated in this field when the Po Submit button is initiated.
https://docs.dmexpro.com/invoice.html,li,Name and Address of Recipient (Bill TO): [Text Field](Mandatory) The Name and address of recipient is automatically populated in this field when the Po Submit button is initiated.
https://docs.dmexpro.com/invoice.html,li,Terms of Delivery: [Text Field](Mandatory) The Terms of Delivery is automatically populated in this field when the Po Submit button is initiated..
https://docs.dmexpro.com/invoice.html,li,Payment Terms: [Text Field](Mandatory) The Payment Terms are automatically populated in this field when the Po Submit button is initiated.
https://docs.dmexpro.com/invoice.html,li,Place of Supply: [Dropdown](Mandatory) Choose the place of address. The place of supply  added in the place master will be shown as an option.
https://docs.dmexpro.com/invoice.html,li,Buyer: [Text Field](Mandatory) The Buyer is automatically populated in this field when the Po Submit button is initiated.
https://docs.dmexpro.com/invoice.html,li,E-mail: [Text Field](Mandatory) The Email is automatically populated in this field when the Po Submit button is initiated.
https://docs.dmexpro.com/invoice.html,li,Phone:[Text Field](Mandatory) The Phone is automatically populated in this field when the Po Submit button is initiated..
https://docs.dmexpro.com/invoice.html,li,Country of Origin: [Dropdown](Mandatory) Choose the country of origin. The place of supply  added in the place master will be shown as an option.
https://docs.dmexpro.com/invoice.html,li,Description of the Goods: [Text Field](Mandatory) Add the description of goods that have been invoiced .
https://docs.dmexpro.com/invoice.html,li,LUT/IGST Declaration: [Dropdown](Mandatory)Choose the option for the LUT/IGST Declaration.
https://docs.dmexpro.com/invoice.html,p,"Notes:If the option NA is chosen then the fields for CGST, SGST, IGST is displayed based on the state of the billing and the delivery address.
            If the Supply meant for export on payment of IGST is paid IGST value is displayed in the IGST field.
            If the Supply meant for export on LUT is chosen the GST will the applied and the IGST field will not be displayed."
https://docs.dmexpro.com/invoice.html,li,Select Bank: [Dropdown](Mandatory) Select the bank from the list . The bank added in the bank master will be shown as an option.
https://docs.dmexpro.com/invoice.html,p,"Notes:If the option NA is chosen then the fields for CGST, SGST, IGST is displayed based on the state of the billing and the delivery address,"
https://docs.dmexpro.com/invoice.html,li,IFSC Code: [Text Field](Mandatory) The Ifsc code is automatically populated in this field when the bank is selected.
https://docs.dmexpro.com/invoice.html,li,Account Number:  [Text Field](Mandatory) The Account number is automatically populated in this field when the bank is selected.Swift Code: [Text Field](Mandatory) The Swift code is automatically populated in this field when the bank is selected.AD Code: [Text Field](Mandatory) The AD Code is automatically populated in this field when the bank is selected.ABA Code: [Text Field](Mandatory) The ABA Code is automatically populated in this field when the bank is selected.Declaration: [Dropdown](Mandatory) Choose the declaration.The value added against the declaration category added in the master category will be shown as an option.Shipping Through:  [Text Field](Mandatory)  Add the Shipping through for the goods .Select Aggregate Status: [Dropdown](Mandatory) The aggregate status of the invoice is  selected. The values added against the invoice status category in the master category will be shown as an option.Pickup Location: [Dropdown](Mandatory) Select the pickup location . The value in the dropdown is the billing and delivery address added in the plant masterâs - billing and delivery address subtab.
https://docs.dmexpro.com/invoice.html,li,Swift Code: [Text Field](Mandatory) The Swift code is automatically populated in this field when the bank is selected.
https://docs.dmexpro.com/invoice.html,li,AD Code: [Text Field](Mandatory) The AD Code is automatically populated in this field when the bank is selected.
https://docs.dmexpro.com/invoice.html,li,ABA Code: [Text Field](Mandatory) The ABA Code is automatically populated in this field when the bank is selected.
https://docs.dmexpro.com/invoice.html,li,Declaration: [Dropdown](Mandatory) Choose the declaration.The value added against the declaration category added in the master category will be shown as an option.
https://docs.dmexpro.com/invoice.html,li,Shipping Through:  [Text Field](Mandatory)  Add the Shipping through for the goods .
https://docs.dmexpro.com/invoice.html,li,Select Aggregate Status: [Dropdown](Mandatory) The aggregate status of the invoice is  selected. The values added against the invoice status category in the master category will be shown as an option.
https://docs.dmexpro.com/invoice.html,li,Pickup Location: [Dropdown](Mandatory) Select the pickup location . The value in the dropdown is the billing and delivery address added in the plant masterâs - billing and delivery address subtab.
https://docs.dmexpro.com/invoice.html,h3,Invoice LineItem(s):
https://docs.dmexpro.com/invoice.html,li,"The list of the line items added in the Sales Order are will be listed with the PO Number, Part No, Description, HS CODE, Total PO QTY, Invoiced QTY, Current Invoice QTY, Current Status, Total Value"
https://docs.dmexpro.com/invoice.html,li,Enter the Quantity of the part in the line item to be invoiced .
https://docs.dmexpro.com/invoice.html,li,Current INR value against selected currency:The value here is automatically populated when the export type is chosen as domestic.
https://docs.dmexpro.com/invoice.html,li,The search filter allows users to quickly find invoice line items based on specific criteria.
https://docs.dmexpro.com/invoice.html,h4,Important Notes:
https://docs.dmexpro.com/invoice.html,li,"The current invoice quantity must always be less than or equal to the total PO quantity. In other words, the number of items invoiced should not exceed what was originally specified in the sales order."
https://docs.dmexpro.com/invoice.html,li,"If the invoice line item already has an invoiced quantity, the sum of the current invoice quantity entered and the previously invoiced quantity should be less than or equal to the total PO quantity."
https://docs.dmexpro.com/invoice.html,li,Colour standards for invoice line items are described below:
https://docs.dmexpro.com/invoice.html,li,"Light Green:If the invoice line item has no remaining PO quantity, it is represented in light green."
https://docs.dmexpro.com/invoice.html,li,"Orange:If the invoice line item has a remaining PO quantity, it is represented in orange."
https://docs.dmexpro.com/invoice.html,h4,Shipper's Letter of Instruction
https://docs.dmexpro.com/invoice.html,li,Document CheckList: The document selected here serves as the Shipper's Letter of Instructions.
https://docs.dmexpro.com/invoice.html,li,Click the âInvoice Submitâ Button.
https://docs.dmexpro.com/invoice.html,p,Submission forInvoice
https://docs.dmexpro.com/invoice.html,li,"Upon submission of an invoice, the entry will be added and the screen will transition to the editing mode."
https://docs.dmexpro.com/invoice.html,li,In editing mode of the invoice we have the option for adding Package master and the package details .
https://docs.dmexpro.com/invoice.html,h4,1.2  Search Invoice
https://docs.dmexpro.com/invoice.html,h3,Search a Invoice - Step-by-Step
https://docs.dmexpro.com/invoice.html,p,Step 1:Start Searching
https://docs.dmexpro.com/invoice.html,p,"On the Search page, you can search in different ways:"
https://docs.dmexpro.com/invoice.html,li,By Sales Order Number: Type the Sales Order Number
https://docs.dmexpro.com/invoice.html,li,By Customer: Select the customer name.
https://docs.dmexpro.com/invoice.html,li,By Plant: Select the plant.
https://docs.dmexpro.com/invoice.html,li,From Date: Define a date range within which your search should be conducted.
https://docs.dmexpro.com/invoice.html,li,Invoice Number: Type the Sales Order Number.
https://docs.dmexpro.com/invoice.html,li,Invoice Type: Select the invoice type.
https://docs.dmexpro.com/invoice.html,p,Step 2:See the Results
https://docs.dmexpro.com/invoice.html,p,"After clicking ""Search,"" you'll see results:"
https://docs.dmexpro.com/invoice.html,li,"If you searched by sales order number, customer, plant, date , invoice type  you'll find the matching result  with the options to View/edit , Generate Invoice, Generate PackcheckList,Generate SCOMET"
https://docs.dmexpro.com/invoice.html,p,Notes:
https://docs.dmexpro.com/invoice.html,p,"Generate Invoice :A generated invoice is a document that is send to a customer to request payment. It serves as an official record of the transaction and typically includes information such as Invoice Number, Invoice Date,Due Date ,Billing Information, Recipient Information,Description of Goods/Services,Subtotal,
                    Taxes,Payment Instructions,Payment Terms etcGenerated invoices are essential for maintaining accurate financial records, tracking payments, and ensuring that both the seller and customer have a clear understanding of the transaction details."
https://docs.dmexpro.com/invoice.html,li,"A generated invoice is a document that is send to a customer to request payment. It serves as an official record of the transaction and typically includes information such as Invoice Number, Invoice Date,Due Date ,Billing Information, Recipient Information,Description of Goods/Services,Subtotal,
                    Taxes,Payment Instructions,Payment Terms etc"
https://docs.dmexpro.com/invoice.html,li,"Generated invoices are essential for maintaining accurate financial records, tracking payments, and ensuring that both the seller and customer have a clear understanding of the transaction details."
https://docs.dmexpro.com/invoice.html,p,"Generate PackingChecklist:A packing checklist is a document or list that provides a detailed inventory of the items included in each package or box. It helps ensure that all intended items are properly packed and can be used for verification during the shipping and receiving processes.Note: In certain cases, an invoice may not include a packing checklist. To address this, we have implemented an alert system."
https://docs.dmexpro.com/invoice.html,li,A packing checklist is a document or list that provides a detailed inventory of the items included in each package or box. It helps ensure that all intended items are properly packed and can be used for verification during the shipping and receiving processes.
https://docs.dmexpro.com/invoice.html,li,"Note: In certain cases, an invoice may not include a packing checklist. To address this, we have implemented an alert system."
https://docs.dmexpro.com/invoice.html,h4,1.3 Edit Invoice:
https://docs.dmexpro.com/invoice.html,h4,Edit a Invoice- Step-by-Step
https://docs.dmexpro.com/invoice.html,p,Step 1:Find Invoice Edit
https://docs.dmexpro.com/invoice.html,p,Step 2:Start Searching
https://docs.dmexpro.com/invoice.html,p,Step 3:Edit Details
https://docs.dmexpro.com/invoice.html,p,"After searching, you'll see the Invoice you want to edit."
https://docs.dmexpro.com/invoice.html,li,"Click ""View/Edit"" next to that Generate Invoice to reach the Edit Invoice page."
https://docs.dmexpro.com/invoice.html,p,Step 4:Edit Details
https://docs.dmexpro.com/invoice.html,p,"After searching, you'll see the Sales Order you want to edit."
https://docs.dmexpro.com/invoice.html,li,"Click ""View/Edit"" next to that Sales Order Number to reach the Edit Sales Order page"
https://docs.dmexpro.com/invoice.html,p,Step 4:Update Info
https://docs.dmexpro.com/invoice.html,p,"On the Edit invoice page, you'll see existing details."
https://docs.dmexpro.com/invoice.html,li,"In the Edit page, please note that the Customer, Plant Selected are not editable."
https://docs.dmexpro.com/invoice.html,h4,Edit Invoice Page:
https://docs.dmexpro.com/invoice.html,li,"On the Edit Invoice page, you'll find the existing details of the invoice you're editing."
https://docs.dmexpro.com/invoice.html,li,Change details that you like to update in Invoice.
https://docs.dmexpro.com/invoice.html,li,Change the quantity if you like to update the invoice line item.
https://docs.dmexpro.com/invoice.html,li,The search filter allows users to quickly find invoice line items based on specific criteria.
https://docs.dmexpro.com/invoice.html,p,"Note:The current invoice quantity must always be less than or equal to the total PO quantity. In other words, the number of items invoiced should not exceed what was originally specified in the sales order.
                If the invoice line item already has an invoiced quantity, the sum of the current invoice quantity entered and the previously invoiced quantity should be less than or equal to the total PO quantity."
https://docs.dmexpro.com/invoice.html,li,Colour standards for invoice line items are described below:
https://docs.dmexpro.com/invoice.html,li,"Light Green:If the invoice line item has no remaining PO quantity, it is represented in light green."
https://docs.dmexpro.com/invoice.html,li,"Orange:If the invoice line item has a remaining PO quantity, it is represented in orange."
https://docs.dmexpro.com/invoice.html,li,"In the edit , we have the option to add the package master and the package detail."
https://docs.dmexpro.com/invoice.html,p,Package Master
https://docs.dmexpro.com/invoice.html,p,We have the option to add the package master as individual /groupIndividual PackageIf we want to add the package master as an individual click the add individual package add icon.If the package master is added individually the package details should also be added individually.Group PackageIf we want to add the package master as a group click the add group package add icon.If the package master is added as a group then the package details will be populated automatically according to the number of the box count.
https://docs.dmexpro.com/invoice.html,p,Individual Package
https://docs.dmexpro.com/invoice.html,li,If we want to add the package master as an individual click the add individual package add icon.
https://docs.dmexpro.com/invoice.html,li,If the package master is added individually the package details should also be added individually.
https://docs.dmexpro.com/invoice.html,p,Group Package
https://docs.dmexpro.com/invoice.html,li,If we want to add the package master as a group click the add group package add icon.
https://docs.dmexpro.com/invoice.html,li,If the package master is added as a group then the package details will be populated automatically according to the number of the box count.
https://docs.dmexpro.com/invoice.html,h3,1.4 Add Individual Package
https://docs.dmexpro.com/invoice.html,li,Package Type:  [Drpdown](Mandatory)Select the package type.
https://docs.dmexpro.com/invoice.html,li,Total Quantity:  [Number Field](Mandatory)Enter the total quantity in the particular box of the package.
https://docs.dmexpro.com/invoice.html,li,Net Weight:  [Number Field](Mandatory) Enter the Net weight in the package
https://docs.dmexpro.com/invoice.html,li,Gross Weight:  [Number Field](Mandatory)Enter the Gross weight in the package
https://docs.dmexpro.com/invoice.html,li,Dimension Unit:  [Number Field](Mandatory)Enter the unit of the dimensions.
https://docs.dmexpro.com/invoice.html,li,Length:  [Number Field](Mandatory) Enter the length of the package.
https://docs.dmexpro.com/invoice.html,li,Breadth:  [Number Field](Mandatory) Enter the breadth of the package.
https://docs.dmexpro.com/invoice.html,li,Height: [Number Field](Mandatory) Enter the breadth of the package
https://docs.dmexpro.com/invoice.html,h3,1.5 Add Group Package
https://docs.dmexpro.com/invoice.html,li,Package Type:  [Drpdown](Mandatory)Select the package type.
https://docs.dmexpro.com/invoice.html,li,Total Quantity:  [Number Field](Mandatory)Enter the total quantity in the particular box of the package.
https://docs.dmexpro.com/invoice.html,li,Net Weight:  [Number Field](Mandatory) Enter the Net weight in the package
https://docs.dmexpro.com/invoice.html,li,Gross Weight:  [Number Field](Mandatory)Enter the Gross weight in the package
https://docs.dmexpro.com/invoice.html,li,Weight Unit:  [Number Field](Mandatory) Enter the unit of the weight.
https://docs.dmexpro.com/invoice.html,li,Dimension Unit:  [Number Field](Mandatory)Enter the unit of the dimensions.
https://docs.dmexpro.com/invoice.html,li,Length:  [Number Field](Mandatory) Enter the length of the package.
https://docs.dmexpro.com/invoice.html,li,Breadth:  [Number Field](Mandatory) Enter the breadth of the package.
https://docs.dmexpro.com/invoice.html,li,Height: [Number Field](Mandatory) Enter the breadth of the package
